index.int32(),STATION.string(),NAME.string(),_id.date_ms(yyyy-MM-dd),AWND.double(),PGTM.double(),PRCP.double(),SNOW.double(),SNWD.double(),TAVG.double(),TMAX.double(),TMIN.double()
2690,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-17,4.2,0.0,0.0,0.0,280.0,-4.2,0.6,-7.1
2691,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-18,4.3,0.0,3.8,38.0,250.0,-0.8,4.4,-3.8
2692,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-19,3.3,0.0,6.4,0.0,250.0,2.4,7.2,-2.1
2693,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-20,3.5,0.0,0.5,0.0,180.0,5.8,10.0,1.7
2694,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-21,4.2,0.0,2.8,0.0,130.0,2.8,8.9,1.1
2695,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-22,5.1,0.0,0.0,0.0,30.0,7.5,12.8,3.3
2696,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-23,2.8,0.0,0.0,0.0,0.0,8.9,12.2,3.9
2697,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-24,7.7,0.0,0.0,0.0,0.0,4.4,6.7,-2.7
2698,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-25,5.7,0.0,0.0,0.0,0.0,-1.8,0.6,-4.3
2699,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-26,4.6,0.0,0.3,5.0,0.0,-2.2,0.0,-6.0
2700,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-27,6.8,0.0,0.0,0.0,0.0,-4.1,0.6,-9.3
2701,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-02-28,4.7,0.0,0.0,0.0,0.0,-8.2,-4.3,-12.1
2702,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-01,3.0,0.0,0.0,0.0,0.0,-3.0,3.3,-6.0
2703,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-02,3.5,0.0,0.0,0.0,0.0,2.6,3.9,0.0
2704,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-03,5.5,0.0,0.3,10.0,0.0,-3.4,0.0,-7.1
2705,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-04,2.8,0.0,0.0,0.0,0.0,-6.5,-1.0,-10.5
2706,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-05,3.5,0.0,0.0,0.0,0.0,-0.8,2.8,-3.2
2707,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-06,4.5,0.0,0.0,0.0,0.0,-4.3,-1.0,-8.8
2708,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-07,5.4,0.0,0.0,0.0,0.0,-1.6,2.2,-3.2
2709,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-08,4.2,0.0,0.0,0.0,0.0,5.3,13.3,1.7
2710,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-09,5.5,0.0,0.0,0.0,0.0,5.2,6.1,1.7
2711,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-10,4.1,0.0,0.0,0.0,0.0,5.5,10.6,2.8
2712,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-11,3.4,0.0,0.0,0.0,0.0,11.3,18.3,7.2
2713,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-12,4.9,0.0,8.9,0.0,0.0,8.9,12.2,0.6
2714,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-13,11.7,0.0,0.0,0.0,0.0,-1.8,0.6,-7.1
2715,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-14,4.9,0.0,0.0,0.0,0.0,-1.3,6.7,-5.5
2716,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-15,6.8,0.0,0.0,0.0,0.0,8.8,14.4,4.4
2717,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-16,6.7,0.0,0.0,0.0,0.0,3.2,5.0,-1.0
2718,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-17,4.2,0.0,0.0,0.0,0.0,-2.1,0.6,-4.9
2719,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-18,5.1,0.0,0.0,0.0,0.0,0.1,5.0,-2.7
2720,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-19,5.2,0.0,25.1,0.0,0.0,2.1,8.3,-0.5
2721,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-20,6.7,0.0,0.0,0.0,0.0,7.4,11.7,3.9
2722,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-21,6.0,0.0,0.0,0.0,0.0,6.5,10.0,3.9
2723,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-22,5.7,0.0,0.0,0.0,0.0,9.1,17.2,2.8
2724,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-23,6.5,0.0,0.0,0.0,0.0,5.3,5.6,-2.7
2725,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-24,5.5,0.0,0.0,0.0,0.0,-2.2,1.1,-5.5
2726,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-25,4.0,0.0,0.0,0.0,0.0,-0.2,3.3,-3.2
2727,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-26,10.1,0.0,0.0,0.0,0.0,0.8,1.7,-3.8
2728,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-27,5.2,0.0,0.0,0.0,0.0,-1.1,5.6,-4.9
2729,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-28,3.2,0.0,0.8,0.0,0.0,7.2,15.6,3.3
2730,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-29,5.5,0.0,45.5,0.0,0.0,9.1,12.8,5.0
2731,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-30,6.4,0.0,9.4,0.0,0.0,6.7,8.3,3.9
2732,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-03-31,7.5,0.0,3.0,0.0,0.0,5.6,12.2,2.2
2733,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-01,3.9,0.0,0.0,0.0,0.0,7.7,15.0,3.9
2734,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-02,2.0,0.0,0.0,0.0,0.0,7.6,11.7,5.0
2735,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-03,2.5,0.0,1.8,0.0,0.0,10.4,17.8,5.6
2736,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-04,5.9,0.0,4.8,0.0,0.0,7.1,8.3,3.9
2737,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-05,7.1,0.0,0.0,0.0,0.0,7.4,12.2,3.9
2738,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-06,3.7,0.0,0.0,0.0,0.0,7.2,15.0,2.8
2739,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-07,4.6,0.0,16.8,0.0,0.0,7.8,11.7,5.0
2740,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-08,5.6,0.0,8.6,0.0,0.0,10.6,18.3,6.1
2741,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-09,6.4,0.0,0.0,0.0,0.0,10.8,15.0,6.7
2742,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-10,5.1,0.0,0.0,0.0,0.0,9.9,14.4,5.6
2743,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-11,4.0,0.0,0.0,0.0,0.0,15.1,23.3,10.0
2744,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-12,3.8,0.0,0.0,0.0,0.0,14.9,22.2,9.4
2745,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-13,4.2,0.0,0.0,0.0,0.0,15.4,23.3,10.0
2746,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-14,5.6,0.0,0.0,0.0,0.0,16.5,22.2,12.2
2747,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-15,8.2,0.0,22.1,3.0,0.0,13.8,16.7,1.1
2748,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-16,6.4,0.0,1.3,5.0,0.0,3.8,8.3,0.0
2749,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-17,5.4,0.0,0.0,0.0,0.0,5.1,8.3,2.2
2750,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-18,3.7,0.0,0.0,0.0,0.0,4.4,8.3,1.7
2751,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-19,3.8,0.0,0.0,0.0,0.0,10.3,18.3,5.6
2752,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-20,4.1,0.0,0.0,0.0,0.0,10.9,12.8,6.7
2753,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-21,3.3,0.0,0.0,0.0,0.0,9.9,17.2,5.0
2754,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-22,3.8,0.0,0.0,0.0,0.0,13.6,18.9,10.0
2755,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-23,9.5,0.0,0.0,0.0,0.0,13.4,16.7,7.2
2756,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-24,8.3,0.0,0.0,0.0,0.0,9.7,15.6,6.1
2757,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-25,4.1,0.0,0.0,0.0,0.0,11.3,15.6,7.2
2758,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-26,3.9,0.0,19.3,0.0,0.0,11.1,17.8,7.2
2759,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-27,5.9,0.0,0.0,0.0,0.0,10.7,13.9,8.3
2760,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-28,3.7,0.0,0.0,0.0,0.0,12.1,17.8,7.8
2761,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-29,8.0,0.0,0.8,0.0,0.0,9.9,10.6,6.1
2762,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-04-30,6.4,0.0,133.6,0.0,0.0,6.9,9.4,5.6
2763,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-01,3.4,0.0,3.8,0.0,0.0,15.2,25.0,9.4
2764,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-02,4.1,0.0,0.0,0.0,0.0,17.1,20.0,12.8
2765,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-03,3.4,0.0,0.8,0.0,0.0,16.5,20.6,12.2
2766,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-04,7.9,0.0,0.0,0.0,0.0,14.8,17.8,12.2
2767,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-05,6.8,0.0,0.0,0.0,0.0,14.2,19.4,10.0
2768,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-06,4.3,0.0,0.0,0.0,0.0,15.1,20.0,11.7
2769,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-07,3.4,0.0,0.0,0.0,0.0,15.0,20.0,10.6
2770,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-08,3.0,0.0,9.9,0.0,0.0,13.1,14.4,11.7
2771,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-09,3.0,0.0,0.5,0.0,0.0,12.7,18.3,11.1
2772,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-10,4.4,0.0,23.1,0.0,0.0,18.6,27.8,12.8
2773,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-11,3.8,0.0,0.5,0.0,0.0,20.7,27.2,16.7
2774,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-12,2.1,0.0,0.0,0.0,0.0,22.9,27.8,17.8
2775,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-13,4.7,0.0,0.0,0.0,0.0,18.8,21.7,11.1
2776,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-14,3.6,0.0,0.0,0.0,0.0,13.6,20.0,10.6
2777,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-15,4.8,0.0,3.6,0.0,0.0,15.9,23.9,12.2
2778,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-16,8.2,0.0,40.9,0.0,0.0,19.6,21.7,15.6
2779,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-17,4.6,0.0,0.0,0.0,0.0,16.8,21.1,12.2
2780,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-18,4.4,0.0,0.0,0.0,0.0,15.8,18.3,11.7
2781,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-19,4.9,0.0,0.0,0.0,0.0,15.8,21.1,11.7
2782,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-20,4.7,0.0,0.0,0.0,0.0,18.6,25.0,13.9
2783,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-21,3.0,0.0,0.0,0.0,0.0,20.9,23.9,17.2
2784,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-22,2.9,0.0,7.1,0.0,0.0,17.2,18.3,14.4
2785,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-23,3.7,0.0,27.2,0.0,0.0,15.7,20.0,13.9
2786,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-24,3.1,0.0,1.0,0.0,0.0,15.7,20.0,13.9
2787,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-25,2.6,0.0,0.0,0.0,0.0,18.6,27.2,13.3
2788,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-26,4.7,0.0,0.0,0.0,0.0,24.0,30.6,18.9
2789,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-27,4.1,0.0,0.0,0.0,0.0,26.4,30.0,14.4
2790,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-28,6.0,0.0,0.0,0.0,0.0,16.3,15.6,11.7
2791,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-29,4.0,0.0,0.0,0.0,0.0,13.1,17.2,10.6
2792,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-30,2.6,0.0,0.8,0.0,0.0,17.3,24.4,13.3
2793,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-05-31,5.1,0.0,0.3,0.0,0.0,17.8,21.1,14.4
2794,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-01,3.5,0.0,0.0,0.0,0.0,18.4,25.0,13.9
2795,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-02,4.7,0.0,0.0,0.0,0.0,20.9,26.1,16.1
2796,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-03,3.6,0.0,1.5,0.0,0.0,24.3,29.4,17.8
2797,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-04,3.7,0.0,0.0,0.0,0.0,20.8,27.2,16.7
2798,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-05,5.1,0.0,17.8,0.0,0.0,19.4,24.4,16.7
2799,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-06,5.3,0.0,0.0,0.0,0.0,19.9,24.4,16.1
2800,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-07,3.0,0.0,0.0,0.0,0.0,21.9,27.8,17.2
2801,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-08,3.0,0.0,0.0,0.0,0.0,24.7,29.4,20.0
2802,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-09,3.6,0.0,31.5,0.0,0.0,20.0,22.8,16.7
2803,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-10,3.1,0.0,0.0,0.0,0.0,19.4,23.9,17.2
2804,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-11,5.2,0.0,1.3,0.0,0.0,18.7,20.0,16.1
2805,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-12,4.5,0.0,0.5,0.0,0.0,17.6,24.4,15.0
2806,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-13,4.0,0.0,39.4,0.0,0.0,18.7,24.4,16.7
2807,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-14,6.3,0.0,0.0,0.0,0.0,20.9,23.3,16.7
2808,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-15,4.1,0.0,0.0,0.0,0.0,19.8,26.1,16.1
2809,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-16,3.3,0.0,0.0,0.0,0.0,22.2,27.2,17.8
2810,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-17,3.5,0.0,0.0,0.0,0.0,24.8,31.1,21.1
2811,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-18,5.3,0.0,0.0,0.0,0.0,28.4,31.1,23.9
2812,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-19,2.9,0.0,0.0,0.0,0.0,23.8,26.1,20.0
2813,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-20,4.3,0.0,0.0,0.0,0.0,22.9,26.7,18.9
2814,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-21,4.0,0.0,0.0,0.0,0.0,21.1,24.4,16.7
2815,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-22,3.5,0.0,0.0,0.0,0.0,21.2,25.0,17.8
2816,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-23,3.8,0.0,0.0,0.0,0.0,22.9,27.8,19.4
2817,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-24,5.5,0.0,0.0,0.0,0.0,23.1,27.2,20.6
2818,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-25,5.0,0.0,0.0,0.0,0.0,24.1,28.9,21.7
2819,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-26,3.5,0.0,1.8,0.0,0.0,25.3,30.0,20.6
2820,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-27,3.6,0.0,0.0,0.0,0.0,23.6,27.8,20.0
2821,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-28,2.7,0.0,0.0,0.0,0.0,24.2,30.6,20.6
2822,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-29,3.9,0.0,0.0,0.0,0.0,23.8,27.8,21.1
2823,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-06-30,4.9,0.0,0.0,0.0,0.0,24.3,28.9,20.6
2824,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-01,5.4,0.0,0.0,0.0,0.0,26.1,31.1,22.8
2825,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-02,4.7,0.0,16.0,0.0,0.0,27.6,32.8,22.2
2826,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-03,3.1,0.0,18.5,0.0,0.0,26.1,31.7,21.1
2827,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-04,5.8,0.0,4.1,0.0,0.0,21.7,23.3,18.3
2828,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-05,6.2,0.0,0.0,0.0,0.0,22.1,28.3,18.3
2829,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-06,4.9,0.0,0.0,0.0,0.0,25.7,30.6,20.6
2830,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-07,6.5,0.0,0.0,0.0,0.0,27.4,33.3,22.8
2831,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-08,5.1,0.0,4.6,0.0,0.0,28.8,33.9,22.2
2832,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-09,4.0,0.0,0.0,0.0,0.0,26.4,31.1,22.8
2833,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-10,3.0,0.0,0.0,0.0,0.0,24.6,27.8,21.1
2834,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-11,3.4,0.0,0.0,0.0,0.0,24.9,29.4,21.1
2835,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-12,4.2,0.0,0.0,0.0,0.0,25.0,30.0,21.7
2836,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-13,5.2,0.0,6.1,0.0,0.0,24.1,27.8,21.7
2837,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-14,3.1,0.0,18.8,0.0,0.0,25.1,29.4,22.2
2838,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-15,3.6,0.0,23.6,0.0,0.0,24.6,31.1,21.7
2839,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-16,3.0,0.0,0.0,0.0,0.0,23.2,28.3,20.0
2840,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-17,3.0,0.0,0.0,0.0,0.0,23.9,28.3,20.0
2841,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-18,2.8,0.0,0.0,0.0,0.0,23.7,27.8,20.0
2842,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-19,3.2,0.0,0.0,0.0,0.0,22.8,25.0,20.0
2843,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-20,4.3,0.0,0.0,0.0,0.0,21.8,24.4,19.4
2844,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-21,2.9,0.0,0.0,0.0,0.0,23.3,28.9,19.4
2845,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-22,4.1,0.0,0.0,0.0,0.0,25.6,30.6,22.2
2846,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-23,4.7,0.0,3.0,0.0,0.0,26.8,31.7,23.3
2847,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-24,4.3,0.0,0.0,0.0,0.0,24.9,27.2,22.2
2848,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-25,3.6,0.0,0.0,0.0,0.0,23.7,28.3,19.4
2849,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-26,4.2,0.0,0.0,0.0,0.0,24.3,27.8,21.7
2850,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-27,4.3,0.0,0.0,0.0,0.0,25.3,31.1,22.2
2851,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-28,5.9,0.0,6.6,0.0,0.0,25.7,28.9,20.0
2852,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-29,4.7,0.0,0.0,0.0,0.0,21.4,24.4,18.3
2853,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-30,3.4,0.0,0.0,0.0,0.0,22.5,28.3,18.3
2854,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-07-31,4.4,0.0,0.0,0.0,0.0,23.9,27.8,21.1
2855,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-01,3.6,0.0,0.0,0.0,0.0,24.8,30.0,22.2
2856,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-02,4.4,0.0,10.2,0.0,0.0,21.7,23.3,18.3
2857,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-03,2.7,0.0,1.8,0.0,0.0,20.9,24.4,18.9
2858,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-04,2.6,0.0,0.0,0.0,0.0,24.1,28.9,21.7
2859,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-05,2.6,0.0,0.0,0.0,0.0,26.5,31.7,22.8
2860,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-06,3.5,0.0,0.0,0.0,0.0,24.9,28.9,21.7
2861,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-07,4.3,0.0,0.0,0.0,0.0,24.0,28.3,19.4
2862,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-08,3.3,0.0,0.0,0.0,0.0,23.3,27.8,18.9
2863,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-09,1.7,0.0,0.0,0.0,0.0,25.3,30.6,21.1
2864,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-10,3.0,0.0,0.0,0.0,0.0,26.1,30.6,21.7
2865,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-11,3.6,0.0,0.0,0.0,0.0,26.5,30.6,23.3
2866,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-12,6.2,0.0,3.6,0.0,0.0,24.2,26.7,21.7
2867,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-13,6.7,0.0,19.8,0.0,0.0,23.0,30.0,20.0
2868,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-14,5.7,0.0,0.0,0.0,0.0,22.2,26.1,17.8
2869,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-15,4.4,0.0,0.0,0.0,0.0,20.9,22.8,17.2
2870,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-16,3.6,0.0,0.0,0.0,0.0,22.1,26.1,18.9
2871,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-17,4.5,0.0,0.3,0.0,0.0,23.7,28.3,20.6
2872,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-18,3.9,0.0,0.0,0.0,0.0,22.6,27.2,17.8
2873,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-19,3.8,0.0,0.0,0.0,0.0,22.5,26.7,18.3
2874,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-20,3.2,0.0,0.0,0.0,0.0,24.1,28.9,21.7
2875,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-21,3.3,0.0,31.5,0.0,0.0,23.9,27.2,17.8
2876,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-22,3.8,0.0,1.8,0.0,0.0,21.8,24.4,19.4
2877,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-23,3.7,0.0,0.0,0.0,0.0,21.2,23.9,19.4
2878,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-24,3.1,0.0,0.0,0.0,0.0,22.2,26.7,18.3
2879,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-25,2.3,0.0,0.0,0.0,0.0,24.1,30.0,20.0
2880,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-26,3.1,0.0,0.0,0.0,0.0,26.1,30.0,21.7
2881,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-27,3.1,0.0,0.0,0.0,0.0,26.1,31.7,22.2
2882,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-28,5.2,0.0,0.0,0.0,0.0,24.7,26.7,20.0
2883,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-29,3.7,0.0,0.0,0.0,0.0,21.3,26.1,17.8
2884,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-30,3.6,0.0,0.0,0.0,0.0,22.1,25.0,19.4
2885,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-08-31,4.3,0.0,20.1,0.0,0.0,25.2,33.3,22.8
2886,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-09-01,2.7,0.0,0.0,0.0,0.0,26.8,31.1,24.4
2887,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-09-02,4.3,0.0,0.0,0.0,0.0,29.1,33.9,26.1
2888,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-09-03,3.8,0.0,0.0,0.0,0.0,26.8,30.0,22.8
2889,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-09-04,3.6,0.0,0.0,0.0,0.0,25.8,30.0,21.7
2890,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-09-05,3.9,0.0,0.0,0.0,0.0,25.7,29.4,22.8
2891,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-09-06,4.7,0.0,5.3,0.0,0.0,27.1,32.8,20.0
2892,USW00014732,"LAGUARDIA AIRPORT, NY US",2014-09-07,3.6,0.0,0.0,0.0,0.0,22.8,26.7,18.9
